run,blackbox,model,learner,rules,coverage,seed,model_number,specificity_without,precision_without,recall_without,time_without,and_without,or_without,predicates_without,specificity_with,precision_with,recall_with,time_with,and_with,or_with,predicates_with,time_influential
2,java,rfc,6,induction,0.6,23456789,2,0.995,0.341,0.045,130.984,0,0,1,0.916,0.201,0.39,998.814,0,4,5,1.704
2,java,rfc,6,induction,0.6,34567890,3,0.984,0.256,0.093,77.159,0,0,1,0.91,0.188,0.354,783.636,0,3,4,1.523
2,java,rfc,6,induction,0.6,45678901,4,0.994,0.289,0.04,77.028,0,0,1,0.811,0.154,0.607,797.29,0,4,5,1.364
2,java,rfc,6,induction,0.6,56789012,5,0.987,0.232,0.071,89.141,0,0,1,0.912,0.185,0.366,885.312,0,4,5,1.644
2,java,rfc,6,islearn,0.6,12345678,1,0.922,0.295,0.601,1008.938,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.572
2,java,rfc,6,islearn,0.6,23456789,2,0.922,0.297,0.607,1282.826,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.675
2,java,rfc,6,islearn,0.6,34567890,3,0.862,0.219,0.661,1090.228,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.774
2,java,rfc,6,islearn,0.6,45678901,4,0.92,0.301,0.604,1097.796,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.592
2,java,rfc,6,islearn,0.6,56789012,5,0.867,0.196,0.605,885.086,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.636
2,java,rfc,6,tree,0.6,12345678,1,0.936,0.329,0.581,1.786,1,0,2,0.903,0.318,0.834,1.8,2,1,4,1.582
2,java,rfc,6,tree,0.6,23456789,2,0.921,0.296,0.61,1.457,1,0,2,0.921,0.296,0.61,1.457,1,0,2,1.341
2,java,rfc,6,tree,0.6,34567890,3,0.931,0.334,0.595,1.963,1,0,2,0.86,0.281,0.931,1.976,2,1,4,1.757
2,java,rfc,6,tree,0.6,45678901,4,0.975,0.397,0.291,1.41,1,0,2,0.909,0.314,0.737,1.425,2,1,4,1.287
2,java,rfc,6,tree,0.6,56789012,5,0.935,0.336,0.608,1.657,1,0,2,0.935,0.336,0.608,1.657,1,0,2,1.542
2,job,rfc,0,bayesian,0.3,12345678,1,0.882,0.448,0.322,224.239,1,0,2,0.882,0.448,0.322,224.239,1,0,2,-1.0
2,job,rfc,0,bayesian,0.3,23456789,2,0.747,0.366,0.503,217.424,1,0,2,0.747,0.366,0.503,217.424,1,1,3,-1.0
2,job,rfc,0,bayesian,0.3,34567890,3,0.744,0.349,0.502,205.572,0,0,1,0.744,0.349,0.502,205.572,0,0,1,-1.0
2,job,rfc,0,bayesian,0.3,45678901,4,0.764,0.387,0.52,213.013,1,0,2,0.764,0.387,0.52,213.013,1,0,2,-1.0
2,job,rfc,0,bayesian,0.3,56789012,5,0.809,0.374,0.409,241.327,1,0,2,0.809,0.374,0.409,241.327,1,1,3,-1.0
2,job,rfc,0,bayesian,0.4,12345678,1,0.882,0.448,0.322,227.568,1,0,2,0.69,0.352,0.567,487.425,2,1,4,-1.0
2,job,rfc,0,bayesian,0.4,23456789,2,0.747,0.366,0.503,226.782,1,0,2,0.747,0.366,0.503,226.782,1,1,3,-1.0
2,job,rfc,0,bayesian,0.4,34567890,3,0.744,0.349,0.502,237.211,0,0,1,0.744,0.349,0.502,237.211,0,0,1,-1.0
2,job,rfc,0,bayesian,0.4,45678901,4,0.764,0.387,0.52,208.308,1,0,2,0.764,0.387,0.52,208.308,1,0,2,-1.0
2,job,rfc,0,bayesian,0.4,56789012,5,0.809,0.374,0.409,210.467,1,0,2,0.809,0.374,0.409,210.467,1,1,3,-1.0
2,job,rfc,0,bayesian,0.5,12345678,1,0.882,0.448,0.322,246.742,1,0,2,0.69,0.352,0.567,527.063,2,1,4,-1.0
2,job,rfc,0,bayesian,0.5,23456789,2,0.747,0.366,0.503,214.243,1,0,2,0.747,0.366,0.503,214.243,1,1,3,-1.0
2,job,rfc,0,bayesian,0.5,34567890,3,0.744,0.349,0.502,208.769,0,0,1,0.744,0.349,0.502,208.769,0,0,1,-1.0
2,job,rfc,0,bayesian,0.5,45678901,4,0.764,0.387,0.52,248.977,1,0,2,0.764,0.387,0.52,248.977,1,0,2,-1.0
2,job,rfc,0,bayesian,0.5,56789012,5,0.809,0.374,0.409,212.975,1,0,2,0.701,0.344,0.561,441.872,2,2,5,-1.0
2,job,rfc,0,bayesian,0.6,12345678,1,0.882,0.448,0.322,244.604,1,0,2,0.637,0.37,0.718,747.932,3,2,6,-1.0
2,job,rfc,0,bayesian,0.6,23456789,2,0.747,0.366,0.503,212.745,1,0,2,0.662,0.391,0.751,367.324,2,2,5,-1.0
2,job,rfc,0,bayesian,0.6,34567890,3,0.744,0.349,0.502,233.443,0,0,1,0.662,0.379,0.757,465.42,1,1,3,-1.0
2,job,rfc,0,bayesian,0.6,45678901,4,0.764,0.387,0.52,231.098,1,0,2,0.651,0.383,0.756,470.922,2,2,5,-1.0
2,job,rfc,0,bayesian,0.6,56789012,5,0.809,0.374,0.409,213.278,1,0,2,0.687,0.35,0.604,663.982,2,3,6,-1.0
2,job,rfc,0,bayesian,0.7,12345678,1,0.882,0.448,0.322,221.002,1,0,2,0.637,0.37,0.718,688.009,3,2,6,-1.0
2,job,rfc,0,bayesian,0.7,23456789,2,0.747,0.366,0.503,203.79,1,0,2,0.662,0.391,0.751,358.787,2,2,5,-1.0
2,job,rfc,0,bayesian,0.7,34567890,3,0.744,0.349,0.502,218.962,0,0,1,0.662,0.379,0.757,435.8,1,1,3,-1.0
2,job,rfc,0,bayesian,0.7,45678901,4,0.764,0.387,0.52,215.406,1,0,2,0.651,0.383,0.756,448.67,2,2,5,-1.0
2,job,rfc,0,bayesian,0.7,56789012,5,0.809,0.374,0.409,222.826,1,0,2,0.453,0.289,0.795,1324.804,5,8,14,-1.0
2,job,rfc,0,bayesian,0.8,12345678,1,0.882,0.448,0.322,223.33,1,0,2,0.553,0.351,0.815,1192.192,5,4,10,-1.0
2,job,rfc,0,bayesian,0.8,23456789,2,0.747,0.366,0.503,215.604,1,0,2,0.55,0.345,0.819,839.94,4,4,9,-1.0
2,job,rfc,0,bayesian,0.8,34567890,3,0.744,0.349,0.502,209.676,0,0,1,0.557,0.335,0.815,844.79,2,4,7,-1.0
2,job,rfc,0,bayesian,0.8,45678901,4,0.764,0.387,0.52,248.042,1,0,2,0.586,0.357,0.802,745.3,3,3,7,-1.0
2,job,rfc,0,bayesian,0.8,56789012,5,0.809,0.374,0.409,204.662,1,0,2,0.391,0.278,0.84,1428.558,5,9,15,-1.0
2,job,rfc,0,induction,0.3,12345678,1,0.88,0.485,0.381,114.017,0,0,1,0.809,0.423,0.471,158.957,0,1,2,-1.0
2,job,rfc,0,induction,0.3,23456789,2,0.875,0.47,0.382,51.083,0,0,1,0.808,0.418,0.477,125.014,0,1,2,-1.0
2,job,rfc,0,induction,0.3,34567890,3,0.881,0.469,0.387,126.427,0,0,1,0.815,0.409,0.468,167.226,0,1,2,-1.0
2,job,rfc,0,induction,0.3,45678901,4,0.878,0.479,0.392,85.948,0,0,1,0.646,0.336,0.625,131.873,0,1,2,-1.0
2,job,rfc,0,induction,0.3,56789012,5,0.879,0.475,0.392,126.235,0,0,1,0.811,0.412,0.476,176.17,0,1,2,-1.0
2,job,rfc,0,induction,0.4,12345678,1,0.809,0.423,0.472,75.602,0,0,1,0.809,0.423,0.471,149.893,0,1,2,-1.0
2,job,rfc,0,induction,0.4,23456789,2,0.808,0.418,0.477,56.854,0,0,1,0.808,0.418,0.477,127.378,0,1,2,-1.0
2,job,rfc,0,induction,0.4,34567890,3,0.815,0.409,0.468,81.872,0,0,1,0.815,0.409,0.468,143.155,0,1,2,-1.0
2,job,rfc,0,induction,0.4,45678901,4,0.805,0.408,0.468,101.984,0,0,1,0.646,0.336,0.625,224.794,0,1,2,-1.0
2,job,rfc,0,induction,0.4,56789012,5,0.811,0.412,0.476,80.634,0,0,1,0.811,0.412,0.476,154.274,0,1,2,-1.0
2,job,rfc,0,induction,0.5,12345678,1,0.747,0.383,0.529,93.503,0,0,1,0.616,0.322,0.615,148.623,0,1,2,-1.0
2,job,rfc,0,induction,0.5,23456789,2,0.749,0.379,0.529,67.763,0,0,1,0.749,0.379,0.529,122.023,0,1,2,-1.0
2,job,rfc,0,induction,0.5,34567890,3,0.754,0.37,0.53,73.552,0,0,1,0.517,0.283,0.697,146.873,0,1,2,-1.0
2,job,rfc,0,induction,0.5,45678901,4,0.738,0.369,0.535,82.643,0,0,1,0.646,0.336,0.625,133.946,0,1,2,-1.0
2,job,rfc,0,induction,0.5,56789012,5,0.749,0.374,0.538,124.575,0,0,1,0.517,0.294,0.72,147.928,0,1,2,-1.0
2,job,rfc,0,induction,0.6,12345678,1,0.88,0.485,0.381,77.732,0,0,1,0.616,0.322,0.615,158.556,0,1,2,-1.0
2,job,rfc,0,induction,0.6,23456789,2,0.875,0.47,0.382,79.371,0,0,1,0.618,0.317,0.613,121.029,0,1,2,-1.0
2,job,rfc,0,induction,0.6,34567890,3,0.881,0.469,0.387,76.438,0,0,1,0.517,0.283,0.697,146.502,0,1,2,-1.0
2,job,rfc,0,induction,0.6,45678901,4,0.878,0.479,0.392,69.614,0,0,1,0.646,0.336,0.625,134.059,0,1,2,-1.0
2,job,rfc,0,induction,0.6,56789012,5,0.879,0.475,0.392,123.551,0,0,1,0.517,0.294,0.72,147.712,0,1,2,-1.0
2,job,rfc,0,induction,0.7,12345678,1,0.88,0.485,0.381,68.655,0,0,1,0.513,0.304,0.717,153.957,0,1,2,-1.0
2,job,rfc,0,induction,0.7,23456789,2,0.875,0.47,0.382,89.412,0,0,1,0.808,0.418,0.477,137.117,0,1,2,-1.0
2,job,rfc,0,induction,0.7,34567890,3,0.881,0.469,0.387,87.645,0,0,1,0.485,0.279,0.73,149.214,0,1,2,-1.0
2,job,rfc,0,induction,0.7,45678901,4,0.878,0.479,0.392,71.269,0,0,1,0.507,0.292,0.71,133.016,0,1,2,-1.0
2,job,rfc,0,induction,0.7,56789012,5,0.879,0.475,0.392,106.131,0,0,1,0.517,0.294,0.72,181.06,0,1,2,-1.0
2,job,rfc,0,induction,0.8,12345678,1,0.88,0.485,0.381,68.035,0,0,1,0.809,0.423,0.471,132.778,0,1,2,-1.0
2,job,rfc,0,induction,0.8,23456789,2,0.875,0.47,0.382,53.864,0,0,1,0.808,0.418,0.477,122.641,0,1,2,-1.0
2,job,rfc,0,induction,0.8,34567890,3,0.881,0.469,0.387,109.036,0,0,1,0.815,0.409,0.468,167.314,0,1,2,-1.0
2,job,rfc,0,induction,0.8,45678901,4,0.878,0.479,0.392,88.864,0,0,1,0.646,0.336,0.625,131.831,0,1,2,-1.0
2,job,rfc,0,induction,0.8,56789012,5,0.879,0.475,0.392,75.788,0,0,1,0.811,0.412,0.476,174.793,0,1,2,-1.0
2,job,rfc,0,islearn,0.3,12345678,1,0.899,0.467,0.332,3551.129,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.3,23456789,2,0.9,0.476,0.312,3710.6,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.3,34567890,3,0.906,0.503,0.312,3548.418,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.3,45678901,4,0.903,0.426,0.307,4007.172,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.3,56789012,5,0.903,0.395,0.318,4068.068,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.4,12345678,1,0.813,0.392,0.406,3919.864,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.4,23456789,2,0.799,0.384,0.433,3443.218,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.4,34567890,3,0.832,0.399,0.407,3670.383,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.4,45678901,4,0.84,0.428,0.409,3551.21,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.4,56789012,5,0.836,0.416,0.419,3866.649,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.5,12345678,1,0.773,0.395,0.5,3411.016,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.5,23456789,2,0.765,0.386,0.512,3705.373,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.5,34567890,3,0.695,0.311,0.508,3380.253,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.5,45678901,4,0.777,0.393,0.503,3614.255,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.5,56789012,5,0.731,0.346,0.502,3508.875,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.6,12345678,1,0.584,0.295,0.601,3380.689,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.6,23456789,2,0.592,0.297,0.609,3518.067,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.6,34567890,3,0.605,0.279,0.603,3321.802,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.6,45678901,4,0.544,0.277,0.609,3647.184,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.6,56789012,5,0.6,0.282,0.606,3428.833,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.7,12345678,1,0.392,0.264,0.734,2952.373,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.7,23456789,2,0.38,0.265,0.772,3130.111,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.7,34567890,3,0.361,0.236,0.723,3042.916,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.7,45678901,4,0.478,0.281,0.711,3375.415,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.7,56789012,5,0.319,0.224,0.704,3184.091,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.8,12345678,1,0.282,0.249,0.803,2956.972,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.8,23456789,2,0.31,0.251,0.8,2987.253,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.8,34567890,3,0.285,0.235,0.804,2716.952,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.8,45678901,4,0.211,0.239,0.864,2975.33,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,islearn,0.8,56789012,5,0.217,0.222,0.802,3096.161,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
2,job,rfc,0,tree,0.3,12345678,1,0.885,0.493,0.378,0.057,1,0,2,0.885,0.493,0.378,0.057,1,0,2,-1.0
2,job,rfc,0,tree,0.3,23456789,2,0.889,0.482,0.357,0.047,1,0,2,0.889,0.482,0.357,0.047,1,0,2,-1.0
2,job,rfc,0,tree,0.3,34567890,3,0.903,0.45,0.292,0.046,1,0,2,0.75,0.41,0.635,0.062,2,2,5,-1.0
2,job,rfc,0,tree,0.3,45678901,4,0.879,0.473,0.379,0.038,1,0,2,0.879,0.473,0.379,0.038,1,0,2,-1.0
2,job,rfc,0,tree,0.3,56789012,5,0.917,0.452,0.246,0.041,1,0,2,0.814,0.43,0.504,0.054,2,1,4,-1.0
2,job,rfc,0,tree,0.4,12345678,1,0.885,0.493,0.378,0.042,1,0,2,0.74,0.445,0.701,0.057,2,2,5,-1.0
2,job,rfc,0,tree,0.4,23456789,2,0.889,0.482,0.357,0.07,1,0,2,0.745,0.436,0.681,0.086,2,2,5,-1.0
2,job,rfc,0,tree,0.4,34567890,3,0.903,0.45,0.292,0.062,1,0,2,0.75,0.41,0.635,0.078,2,2,5,-1.0
2,job,rfc,0,tree,0.4,45678901,4,0.879,0.473,0.379,0.062,1,0,2,0.74,0.432,0.689,0.077,2,2,5,-1.0
2,job,rfc,0,tree,0.4,56789012,5,0.917,0.452,0.246,0.062,1,0,2,0.814,0.43,0.504,0.078,2,1,4,-1.0
2,job,rfc,0,tree,0.5,12345678,1,0.885,0.493,0.378,0.056,1,0,2,0.74,0.445,0.701,0.068,2,2,5,-1.0
2,job,rfc,0,tree,0.5,23456789,2,0.889,0.482,0.357,0.059,1,0,2,0.745,0.436,0.681,0.073,2,2,5,-1.0
2,job,rfc,0,tree,0.5,34567890,3,0.903,0.45,0.292,0.04,1,0,2,0.75,0.41,0.635,0.052,2,2,5,-1.0
2,job,rfc,0,tree,0.5,45678901,4,0.879,0.473,0.379,0.041,1,0,2,0.74,0.432,0.689,0.053,2,2,5,-1.0
2,job,rfc,0,tree,0.5,56789012,5,0.917,0.452,0.246,0.058,1,0,2,0.814,0.43,0.504,0.072,2,1,4,-1.0
2,job,rfc,0,tree,0.6,12345678,1,0.885,0.493,0.378,0.068,1,0,2,0.74,0.445,0.701,0.084,2,2,5,-1.0
2,job,rfc,0,tree,0.6,23456789,2,0.889,0.482,0.357,0.04,1,0,2,0.745,0.436,0.681,0.052,2,2,5,-1.0
2,job,rfc,0,tree,0.6,34567890,3,0.903,0.45,0.292,0.043,1,0,2,0.75,0.41,0.635,0.059,2,2,5,-1.0
2,job,rfc,0,tree,0.6,45678901,4,0.879,0.473,0.379,0.052,1,0,2,0.74,0.432,0.689,0.075,2,2,5,-1.0
2,job,rfc,0,tree,0.6,56789012,5,0.917,0.452,0.246,0.061,1,0,2,0.783,0.452,0.64,0.124,4,3,8,-1.0
2,job,rfc,0,tree,0.7,12345678,1,0.885,0.493,0.378,0.057,1,0,2,0.74,0.445,0.701,0.071,2,2,5,-1.0
2,job,rfc,0,tree,0.7,23456789,2,0.889,0.482,0.357,0.041,1,0,2,0.724,0.431,0.721,0.074,3,3,7,-1.0
2,job,rfc,0,tree,0.7,34567890,3,0.903,0.45,0.292,0.041,1,0,2,0.643,0.368,0.762,0.086,4,4,9,-1.0
2,job,rfc,0,tree,0.7,45678901,4,0.879,0.473,0.379,0.04,1,0,2,0.579,0.348,0.782,0.067,3,3,7,-1.0
2,job,rfc,0,tree,0.7,56789012,5,0.917,0.452,0.246,0.04,1,0,2,0.716,0.417,0.728,0.124,5,4,10,-1.0
2,job,rfc,0,tree,0.8,12345678,1,0.885,0.493,0.378,0.041,1,0,2,0.578,0.366,0.823,0.084,4,4,9,-1.0
2,job,rfc,0,tree,0.8,23456789,2,0.889,0.482,0.357,0.062,1,0,2,0.576,0.356,0.809,0.148,5,5,11,-1.0
2,job,rfc,0,tree,0.8,34567890,3,0.903,0.45,0.292,0.041,1,0,2,0.574,0.341,0.808,0.148,6,6,13,-1.0
2,job,rfc,0,tree,0.8,45678901,4,0.879,0.473,0.379,0.062,1,0,2,0.447,0.307,0.856,0.146,5,5,11,-1.0
2,job,rfc,0,tree,0.8,56789012,5,0.917,0.452,0.246,0.041,1,0,2,0.604,0.361,0.803,0.178,7,6,14,-1.0
2,job,rfc,2,bayesian,0.6,12345678,1,0.972,0.477,0.087,242.911,1,0,2,0.603,0.308,0.595,7413.886,34,33,68,0.986
2,job,rfc,2,bayesian,0.6,23456789,2,0.875,0.461,0.371,230.102,1,0,2,0.312,0.256,0.819,638.927,2,2,5,0.967
2,job,rfc,2,bayesian,0.6,34567890,3,0.883,0.468,0.376,171.073,1,0,2,0.339,0.252,0.816,752.969,4,3,8,0.971
2,job,rfc,2,bayesian,0.6,45678901,4,0.91,0.476,0.284,225.8,1,0,2,0.798,0.404,0.477,7327.228,36,36,73,0.978
2,job,rfc,2,bayesian,0.6,56789012,5,0.886,0.476,0.372,247.32,1,0,2,0.355,0.257,0.801,709.217,3,2,6,0.965
2,job,rfc,2,induction,0.6,12345678,1,0.88,0.485,0.381,5.473,0,0,1,0.809,0.438,0.333,17.84,0,1,2,1.118
2,job,rfc,2,induction,0.6,23456789,2,0.875,0.47,0.382,5.715,0,0,1,0.808,0.421,0.325,17.8,0,1,2,1.091
2,job,rfc,2,induction,0.6,34567890,3,0.881,0.469,0.387,7.217,0,0,1,0.815,0.431,0.33,31.156,0,1,2,1.019
2,job,rfc,2,induction,0.6,45678901,4,0.878,0.479,0.392,5.425,0,0,1,0.738,0.361,0.383,21.526,0,1,2,1.034
2,job,rfc,2,induction,0.6,56789012,5,0.879,0.475,0.392,14.843,0,0,1,0.811,0.418,0.333,40.044,0,1,2,1.199
2,job,rfc,2,islearn,0.6,12345678,1,0.173,0.246,0.908,198.481,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.002
2,job,rfc,2,islearn,0.6,23456789,2,0.418,0.244,0.647,216.253,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.053
2,job,rfc,2,islearn,0.6,34567890,3,0.467,0.256,0.671,194.519,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.194
2,job,rfc,2,islearn,0.6,45678901,4,0.476,0.249,0.607,223.354,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.045
2,job,rfc,2,islearn,0.6,56789012,5,0.468,0.242,0.608,230.264,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.072
2,job,rfc,2,tree,0.6,12345678,1,0.885,0.493,0.378,1.471,1,0,2,0.476,0.302,0.764,1.495,3,2,6,1.423
2,job,rfc,2,tree,0.6,23456789,2,0.876,0.472,0.384,1.455,1,0,2,0.506,0.295,0.716,1.479,3,2,6,1.405
2,job,rfc,2,tree,0.6,34567890,3,0.885,0.466,0.367,1.063,1,0,2,0.122,0.226,0.938,1.083,3,2,6,1.031
2,job,rfc,2,tree,0.6,45678901,4,0.879,0.473,0.379,1.219,1,0,2,0.148,0.237,0.922,1.241,3,2,6,1.173
2,job,rfc,2,tree,0.6,56789012,5,0.908,0.492,0.32,1.461,1,0,2,0.505,0.297,0.748,1.503,4,3,8,1.411
2,job,rfc,3,bayesian,0.6,12345678,1,0.973,0.476,0.084,213.773,1,0,2,0.633,0.34,0.637,657.159,3,2,6,0.984
2,job,rfc,3,bayesian,0.6,23456789,2,0.869,0.462,0.39,270.822,0,0,1,0.517,0.298,0.709,727.217,2,2,5,0.975
2,job,rfc,3,bayesian,0.6,34567890,3,0.979,0.544,0.091,170.824,1,0,2,0.546,0.295,0.696,541.341,3,2,6,0.969
2,job,rfc,3,bayesian,0.6,45678901,4,0.878,0.479,0.392,206.209,0,0,1,0.658,0.343,0.624,592.635,2,2,5,0.979
2,job,rfc,3,bayesian,0.6,56789012,5,0.88,0.477,0.392,256.841,1,0,2,0.631,0.332,0.658,768.056,3,2,6,0.97
2,job,rfc,3,induction,0.6,12345678,1,0.88,0.485,0.381,30.745,0,0,1,0.809,0.426,0.454,82.798,0,1,2,0.997
2,job,rfc,3,induction,0.6,23456789,2,0.875,0.47,0.382,30.4,0,0,1,0.808,0.421,0.46,80.101,0,1,2,1.408
2,job,rfc,3,induction,0.6,34567890,3,0.881,0.469,0.387,43.171,0,0,1,0.815,0.413,0.448,98.953,0,1,2,1.267
2,job,rfc,3,induction,0.6,45678901,4,0.878,0.479,0.392,35.095,0,0,1,0.738,0.369,0.518,89.976,0,1,2,1.029
2,job,rfc,3,induction,0.6,56789012,5,0.879,0.475,0.392,44.759,0,0,1,0.811,0.41,0.456,115.531,0,1,2,1.399
2,job,rfc,3,islearn,0.6,12345678,1,0.426,0.244,0.623,409.486,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.419
2,job,rfc,3,islearn,0.6,23456789,2,0.326,0.218,0.65,325.95,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.983
2,job,rfc,3,islearn,0.6,34567890,3,0.502,0.258,0.627,348.15,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.985
2,job,rfc,3,islearn,0.6,45678901,4,0.576,0.287,0.607,397.966,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.412
2,job,rfc,3,islearn,0.6,56789012,5,0.283,0.209,0.68,383.162,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.983
2,job,rfc,3,tree,0.6,12345678,1,0.885,0.493,0.378,1.473,1,0,2,0.554,0.322,0.713,1.498,3,2,6,1.422
2,job,rfc,3,tree,0.6,23456789,2,0.876,0.472,0.384,1.49,1,0,2,0.569,0.315,0.687,1.512,3,2,6,1.438
2,job,rfc,3,tree,0.6,34567890,3,0.885,0.466,0.367,1.033,1,0,2,0.122,0.226,0.938,1.053,3,2,6,1.001
2,job,rfc,3,tree,0.6,45678901,4,0.879,0.473,0.379,1.46,1,0,2,0.663,0.34,0.605,1.486,3,2,6,1.41
2,job,rfc,3,tree,0.6,56789012,5,0.908,0.492,0.32,1.064,1,0,2,0.604,0.325,0.684,1.107,4,3,8,1.029
2,job,rfc,4,bayesian,0.6,12345678,1,0.863,0.463,0.398,247.47,1,0,2,0.583,0.326,0.68,715.834,3,2,6,0.986
2,job,rfc,4,bayesian,0.6,23456789,2,0.902,0.459,0.288,209.153,1,0,2,0.597,0.316,0.644,570.045,3,2,6,0.972
2,job,rfc,4,bayesian,0.6,34567890,3,0.888,0.469,0.363,182.86,1,0,2,0.615,0.309,0.63,598.725,3,2,6,0.971
2,job,rfc,4,bayesian,0.6,45678901,4,0.877,0.478,0.393,227.629,1,0,2,0.567,0.311,0.681,629.134,3,2,6,0.979
2,job,rfc,4,bayesian,0.6,56789012,5,0.883,0.477,0.382,205.638,1,0,2,0.618,0.326,0.663,681.678,3,2,6,0.972
2,job,rfc,4,induction,0.6,12345678,1,0.88,0.485,0.381,67.642,0,0,1,0.616,0.324,0.612,133.425,0,1,2,1.05
2,job,rfc,4,induction,0.6,23456789,2,0.875,0.47,0.382,65.313,0,0,1,0.618,0.317,0.608,110.736,0,1,2,1.403
2,job,rfc,4,induction,0.6,34567890,3,0.881,0.469,0.387,65.301,0,0,1,0.517,0.288,0.692,140.998,0,1,2,1.377
2,job,rfc,4,induction,0.6,45678901,4,0.878,0.479,0.392,68.587,0,0,1,0.646,0.338,0.621,155.44,0,1,2,1.408
2,job,rfc,4,induction,0.6,56789012,5,0.879,0.475,0.392,93.199,0,0,1,0.517,0.298,0.714,144.216,0,1,2,1.023
2,job,rfc,4,islearn,0.6,12345678,1,0.449,0.244,0.601,541.59,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.01
2,job,rfc,4,islearn,0.6,23456789,2,0.434,0.238,0.61,462.097,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.985
2,job,rfc,4,islearn,0.6,34567890,3,0.502,0.258,0.627,476.218,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.386
2,job,rfc,4,islearn,0.6,45678901,4,0.443,0.241,0.618,529.218,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.429
2,job,rfc,4,islearn,0.6,56789012,5,0.458,0.236,0.6,545.377,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.03
2,job,rfc,4,tree,0.6,12345678,1,0.885,0.493,0.378,1.07,1,0,2,0.554,0.322,0.713,1.089,3,2,6,1.038
